ds,crisis_name,polygon_id,polygon_name,age_bracket,gender,baseline_name,baseline_type,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users
2020-05-02,MEX_gadm_2,22107,Cortazar,Overall,Overall,full_february,DAY_OF_WEEK,-0.26308582976341593,0.24625382814661942
2020-05-02,MEX_gadm_2,23494,Jes-s Carranza,Overall,Overall,full_february,DAY_OF_WEEK,-0.16199185407930702,0.3081512972346686
2020-05-02,MEX_gadm_2,22546,Temascalapa,Overall,Overall,full_february,DAY_OF_WEEK,-0.3545841888725793,0.27893185105082063
2020-05-02,MEX_gadm_2,23655,Tepetongo,Overall,Overall,full_february,DAY_OF_WEEK,-0.2013299136605743,0.3498366773183998
2020-05-02,MEX_gadm_2,22540,Soyaniquilpan de Ju-rez,Overall,Overall,full_february,DAY_OF_WEEK,-0.37061675133015887,0.22467589956403683
2020-05-02,MEX_gadm_2,22947,Ca-ada Morelos,Overall,Overall,full_february,DAY_OF_WEEK,-0.2562198325956467,0.2961086625485812
2020-05-02,MEX_gadm_2,22116,Jer-cuaro,Overall,Overall,full_february,DAY_OF_WEEK,-0.1951235575179287,0.23606298723759417
2020-05-02,MEX_gadm_2,22301,Tolcayuca,Overall,Overall,full_february,DAY_OF_WEEK,-0.32364955652085364,0.23932955513435442
2020-05-02,MEX_gadm_2,22939,Zoquiapan,Overall,Overall,full_february,DAY_OF_WEEK,-0.2745486949938084,0.3052664533884253
2020-05-02,MEX_gadm_2,22289,Tepeji del R-o de Ocampo,Overall,Overall,full_february,DAY_OF_WEEK,-0.32929977561719026,0.27552108539751863
2020-05-02,MEX_gadm_2,22797,Dist. Teposcolula,Overall,Overall,full_february,DAY_OF_WEEK,-0.3835578742261554,0.2869076215871963
2020-05-02,MEX_gadm_2,23172,Pitiquito,Overall,Overall,full_february,DAY_OF_WEEK,-0.24941214367947293,0.25140167223416715
2020-05-02,MEX_gadm_2,22564,Arteaga,Overall,Overall,full_february,DAY_OF_WEEK,-0.33865393258662274,0.30118311069724873
2020-05-02,MEX_gadm_2,22221,Arcelia,Overall,Overall,full_february,DAY_OF_WEEK,-0.41270115529489665,0.2945412585692484
2020-05-02,MEX_gadm_2,23249,Tampico,Overall,Overall,full_february,DAY_OF_WEEK,-0.37223231800864215,0.3426663483820583
2020-05-02,MEX_gadm_2,22599,Cuitzeo,Overall,Overall,full_february,DAY_OF_WEEK,-0.2816264905326645,0.2606675443033884
2020-05-02,MEX_gadm_2,22580,Buenavista,Overall,Overall,full_february,DAY_OF_WEEK,-0.15149540448289617,0.1767383518833738
2020-05-02,MEX_gadm_2,22777,Apodaca,Overall,Overall,full_february,DAY_OF_WEEK,-0.3733690047624332,0.30803867644946387
2020-05-02,MEX_gadm_2,23303,Chiautempan,Overall,Overall,full_february,DAY_OF_WEEK,-0.1901088836567873,0.248776110365287
2020-05-02,MEX_gadm_2,23895,Francisco I. Madero,Overall,Overall,full_february,DAY_OF_WEEK,-0.20034798865712994,0.257655025571743
2020-05-02,MEX_gadm_2,22127,Salvatierra,Overall,Overall,full_february,DAY_OF_WEEK,-0.29120654804369506,0.28777126990074764
2020-05-02,MEX_gadm_2,22877,Teotlalco,Overall,Overall,full_february,DAY_OF_WEEK,-0.29752335523444534,0.2951369438857779
2020-05-02,MEX_gadm_2,22721,Tuxpan,Overall,Overall,full_february,DAY_OF_WEEK,-0.3208139237851375,0.31132428298563825
2020-05-02,MEX_gadm_2,23072,Rioverde,Overall,Overall,full_february,DAY_OF_WEEK,-0.17997396392734927,0.21155515636104294
2020-05-02,MEX_gadm_2,23617,Apozol,Overall,Overall,full_february,DAY_OF_WEEK,-0.17529747176738975,0.2838688559869596
2020-05-02,MEX_gadm_2,23678,Champot-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.37758697989007206,0.3188428466011379
2020-05-02,MEX_gadm_2,23026,La Paz,Overall,Overall,full_february,DAY_OF_WEEK,-0.45837308074936567,0.3631542267960997
2020-05-02,MEX_gadm_2,22408,Antonio Escobedo,Overall,Overall,full_february,DAY_OF_WEEK,-0.19579716723077353,0.21291012274068713
2020-05-02,MEX_gadm_2,22572,Zamora,Overall,Overall,full_february,DAY_OF_WEEK,-0.22539123326376997,0.2452249018708165
2020-05-02,MEX_gadm_2,22543,Tec-mac,Overall,Overall,full_february,DAY_OF_WEEK,-0.37301019494801424,0.3228983063033334
2020-05-02,MEX_gadm_2,22796,Dist. Teotitlan,Overall,Overall,full_february,DAY_OF_WEEK,-0.3230768253810678,0.2976851700099507
2020-05-02,MEX_gadm_2,23710,Chil-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.31709539877970366,0.3301919453714949
2020-05-02,MEX_gadm_2,22649,Quer-ndaro,Overall,Overall,full_february,DAY_OF_WEEK,-0.24759365076645354,0.2329713520502756
2020-05-02,MEX_gadm_2,23733,Ju-rez,Overall,Overall,full_february,DAY_OF_WEEK,-0.32467357637720423,0.32431816433426786
2020-05-02,MEX_gadm_2,22445,Timilpan,Overall,Overall,full_february,DAY_OF_WEEK,-0.4012539726044117,0.32498816963183497
2020-05-02,MEX_gadm_2,23720,Frontera Comalapa,Overall,Overall,full_february,DAY_OF_WEEK,-0.22945416561336895,0.3227224311960662
2020-05-02,MEX_gadm_2,23912,Venustiano Carranza,Overall,Overall,full_february,DAY_OF_WEEK,-0.4972213505220908,0.4203489865040241
2020-05-02,MEX_gadm_2,23818,Ignacio Zaragoza,Overall,Overall,full_february,DAY_OF_WEEK,-0.20040932272559608,0.16497025312553457
2020-05-02,MEX_gadm_2,22410,Puerto Vallarta,Overall,Overall,full_february,DAY_OF_WEEK,-0.3839973481725032,0.3168618667566862
2020-05-02,MEX_gadm_2,23618,Fresnillo,Overall,Overall,full_february,DAY_OF_WEEK,-0.209773073547025,0.25463538883202047
2020-05-02,MEX_gadm_2,22559,Tequixquiac,Overall,Overall,full_february,DAY_OF_WEEK,-0.34447863445493276,0.3024109530606764
2020-05-02,MEX_gadm_2,23244,R-o Bravo,Overall,Overall,full_february,DAY_OF_WEEK,-0.2765183240614115,0.26413969726299535
2020-05-02,MEX_gadm_2,22414,San Juan de los Lagos,Overall,Overall,full_february,DAY_OF_WEEK,-0.18262665498004907,0.21452985688545095
2020-05-02,MEX_gadm_2,22577,Ziracuaretiro,Overall,Overall,full_february,DAY_OF_WEEK,-0.27145986470374517,0.23418495795315383
2020-05-02,MEX_gadm_2,23193,Ures,Overall,Overall,full_february,DAY_OF_WEEK,-0.3319817669386238,0.28509502562578204
2020-05-02,MEX_gadm_2,22505,Jilotzingo,Overall,Overall,full_february,DAY_OF_WEEK,-0.40195481248419906,0.30091240764560456
2020-05-02,MEX_gadm_2,22547,Temascalcingo,Overall,Overall,full_february,DAY_OF_WEEK,-0.26864519201322856,0.2225641455909382
2020-05-02,MEX_gadm_2,23892,Casta-os,Overall,Overall,full_february,DAY_OF_WEEK,-0.3314341366960064,0.2930661195329995
2020-05-02,MEX_gadm_2,23468,Espinal,Overall,Overall,full_february,DAY_OF_WEEK,-0.169347856296056,0.28307782219189137
2020-05-02,MEX_gadm_2,23796,Casas Grandes,Overall,Overall,full_february,DAY_OF_WEEK,-0.21635305975210892,0.20898675020687402
2020-05-02,MEX_gadm_2,23123,Angostura,Overall,Overall,full_february,DAY_OF_WEEK,-0.3735525086475309,0.2765464898609933
2020-05-02,MEX_gadm_2,22537,San Mateo Atenco,Overall,Overall,full_february,DAY_OF_WEEK,-0.2824664556853816,0.25247795728681516
2020-05-02,MEX_gadm_2,22740,Garc-a,Overall,Overall,full_february,DAY_OF_WEEK,-0.3409154461853267,0.3167191271834363
2020-05-02,MEX_gadm_2,22117,Le-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.32620704416873014,0.28592445283928547
2020-05-02,MEX_gadm_2,22376,G-mez Far-as,Overall,Overall,full_february,DAY_OF_WEEK,-0.1861055286041296,0.2320246277501531
2020-05-02,MEX_gadm_2,22742,General Escobedo,Overall,Overall,full_february,DAY_OF_WEEK,-0.35841728854815463,0.30100934414161307
2020-05-02,MEX_gadm_2,23716,Acapetahua,Overall,Overall,full_february,DAY_OF_WEEK,-0.16863675697992955,0.23901560360873583
2020-05-02,MEX_gadm_2,23023,Mixtla,Overall,Overall,full_february,DAY_OF_WEEK,-0.2154377402222418,0.21722577668227644
2020-05-02,MEX_gadm_2,23229,Llera,Overall,Overall,full_february,DAY_OF_WEEK,-0.3072669304009128,0.2786931527701808
2020-05-02,MEX_gadm_2,23762,Pijijiapan,Overall,Overall,full_february,DAY_OF_WEEK,-0.26468247326640476,0.2867564539299899
2020-05-02,MEX_gadm_2,22501,Ixtlahuaca,Overall,Overall,full_february,DAY_OF_WEEK,-0.3325832447942946,0.21774870733217852
2020-05-02,MEX_gadm_2,23124,Badiraguato,Overall,Overall,full_february,DAY_OF_WEEK,-0.35282153489337714,0.3381977553100371
2020-05-02,MEX_gadm_2,22231,Acatl-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.2447106778945635,0.21179394745169952
2020-05-02,MEX_gadm_2,22419,Arandas,Overall,Overall,full_february,DAY_OF_WEEK,-0.12246920195207747,0.18651176292040197
2020-05-02,MEX_gadm_2,23603,Ticul,Overall,Overall,full_february,DAY_OF_WEEK,-0.504695351833724,0.39233124700569205
2020-05-02,MEX_gadm_2,23465,Acultzingo,Overall,Overall,full_february,DAY_OF_WEEK,-0.2648477485612714,0.2794413931291888
2020-05-02,MEX_gadm_2,23785,Tecpat-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.1496002716288463,0.383841090784309
2020-05-02,MEX_gadm_2,22628,Marcos Castellanos,Overall,Overall,full_february,DAY_OF_WEEK,-0.09228623363128559,0.22034445742677775
2020-05-02,MEX_gadm_2,22358,Ciudad Guzman,Overall,Overall,full_february,DAY_OF_WEEK,-0.22283961254947873,0.22030601124552623
2020-05-02,MEX_gadm_2,22131,San Francisco del Rinc-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.25381462320219095,0.24598431142899754
2020-05-02,MEX_gadm_2,22763,Montemorelos,Overall,Overall,full_february,DAY_OF_WEEK,-0.2791853279584603,0.2617517889528549
2020-05-02,MEX_gadm_2,22847,San Mart-n Texmelucan,Overall,Overall,full_february,DAY_OF_WEEK,-0.31508962131332874,0.2696799392548549
2020-05-02,MEX_gadm_2,23120,Salvador Alvarado,Overall,Overall,full_february,DAY_OF_WEEK,-0.27494667117731686,0.2677980132235866
2020-05-02,MEX_gadm_2,23490,Jalancingo,Overall,Overall,full_february,DAY_OF_WEEK,-0.22195815550395473,0.26428952273146544
2020-05-02,MEX_gadm_2,22135,Santa Cruz de Juventino Rosas,Overall,Overall,full_february,DAY_OF_WEEK,-0.23150064756467953,0.2458896491404344
2020-05-02,MEX_gadm_2,22481,Chimalhuac-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.42871243343872695,0.3599479597228473
2020-05-02,MEX_gadm_2,22860,San Salvador el Verde,Overall,Overall,full_february,DAY_OF_WEEK,-0.29637408936903137,0.2682046131970365
2020-05-02,MEX_gadm_2,23480,Isla,Overall,Overall,full_february,DAY_OF_WEEK,-0.1362036989776058,0.22726625077319648
2020-05-02,MEX_gadm_2,23154,-lamos,Overall,Overall,full_february,DAY_OF_WEEK,-0.38720953309202405,0.2852753022286953
2020-05-02,MEX_gadm_2,23354,Sayula de Alem-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.24299548290995,0.292549386466828
2020-05-02,MEX_gadm_2,22488,Cuautitl-n Izcalli,Overall,Overall,full_february,DAY_OF_WEEK,-0.43950500107654195,0.3597624290126769
