ds,crisis_name,polygon_id,polygon_name,age_bracket,gender,baseline_name,baseline_type,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,external_polygon_id_type,external_polygon_id
2020-05-29,MEX_gadm_2,22108,Abasolo,Overall,Overall,full_february,DAY_OF_WEEK,-0.1672899154641743,0.21959621112599742,GADM,MEX.11.1_1
2020-05-29,MEX_gadm_2,22150,Celaya,Overall,Overall,full_february,DAY_OF_WEEK,-0.22974648654990687,0.24581352306502668,GADM,MEX.11.7_1
2020-05-29,MEX_gadm_2,22373,Encarnaci-n de D-az,Overall,Overall,full_february,DAY_OF_WEEK,-0.1589772094059055,0.209410502832338,GADM,MEX.14.39_1
2020-05-29,MEX_gadm_2,22393,La Huerta,Overall,Overall,full_february,DAY_OF_WEEK,-0.14024443829727706,0.23260492609064043,GADM,MEX.14.57_1
2020-05-29,MEX_gadm_2,22525,Ocuilan,Overall,Overall,full_february,DAY_OF_WEEK,-0.3254028825709852,0.3185056590758041,GADM,MEX.15.66_1
2020-05-29,MEX_gadm_2,22563,Tzintzuntzan,Overall,Overall,full_february,DAY_OF_WEEK,-0.22734012000372342,0.1622491598125633,GADM,MEX.16.100_1
2020-05-29,MEX_gadm_2,22107,Cortazar,Overall,Overall,full_february,DAY_OF_WEEK,-0.2098837439287859,0.23486701001267662,GADM,MEX.11.10_1
2020-05-29,MEX_gadm_2,22484,Cocotitl-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.383340575595983,0.30408130346304346,GADM,MEX.15.29_1
2020-05-29,MEX_gadm_2,22639,Pajacuar-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.14315498041164754,0.2182628345617029,GADM,MEX.16.66_1
2020-05-29,MEX_gadm_2,23494,Jes-s Carranza,Overall,Overall,full_february,DAY_OF_WEEK,-0.28913068628970295,0.32939399888431137,GADM,MEX.30.87_1
2020-05-29,MEX_gadm_2,23663,Villa Garc-a,Overall,Overall,full_february,DAY_OF_WEEK,-0.2211573707069315,0.2556623262899463,GADM,MEX.32.52_1
2020-05-29,MEX_gadm_2,22524,Ocoyoacac,Overall,Overall,full_february,DAY_OF_WEEK,-0.3533282101728269,0.28184992684879867,GADM,MEX.15.65_1
2020-05-29,MEX_gadm_2,22546,Temascalapa,Overall,Overall,full_february,DAY_OF_WEEK,-0.3305692594648155,0.2685892623461589,GADM,MEX.15.85_1
2020-05-29,MEX_gadm_2,23143,Agua Prieta,Overall,Overall,full_february,DAY_OF_WEEK,-0.15237452440717392,0.21354364712790194,GADM,MEX.26.2_1
2020-05-29,MEX_gadm_2,23459,Coscomatepec,Overall,Overall,full_february,DAY_OF_WEEK,-0.25030995911478826,0.2603610146705572,GADM,MEX.30.55_1
2020-05-29,MEX_gadm_2,22493,Huehuetoca,Overall,Overall,full_february,DAY_OF_WEEK,-0.35016333790568605,0.2926353244030446,GADM,MEX.15.37_1
