ds,crisis_name,polygon_id,polygon_name,age_bracket,gender,baseline_name,baseline_type,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users
2020-04-03,MEX_gadm_2,22546,Temascalapa,Overall,Overall,full_february,DAY_OF_WEEK,-0.3106636991444485,0.2665157016944293
2020-04-03,MEX_gadm_2,23655,Tepetongo,Overall,Overall,full_february,DAY_OF_WEEK,-0.20524651965677287,0.2975500886860583
2020-04-03,MEX_gadm_2,22107,Cortazar,Overall,Overall,full_february,DAY_OF_WEEK,-0.2632775501968143,0.24431518113117004
2020-04-03,MEX_gadm_2,23494,Jes-s Carranza,Overall,Overall,full_february,DAY_OF_WEEK,-0.21819323977667557,0.29632447952336854
2020-04-03,MEX_gadm_2,22540,Soyaniquilpan de Ju-rez,Overall,Overall,full_february,DAY_OF_WEEK,-0.25567948690006387,0.165398081875776
2020-04-03,MEX_gadm_2,22947,Ca-ada Morelos,Overall,Overall,full_february,DAY_OF_WEEK,-0.31073358127790085,0.3182169740661505
2020-04-03,MEX_gadm_2,22116,Jer-cuaro,Overall,Overall,full_february,DAY_OF_WEEK,-0.28666765943763456,0.2278738486238778
2020-04-03,MEX_gadm_2,22301,Tolcayuca,Overall,Overall,full_february,DAY_OF_WEEK,-0.28550677250527196,0.24181054886555134
2020-04-03,MEX_gadm_2,22939,Zoquiapan,Overall,Overall,full_february,DAY_OF_WEEK,-0.2393072765179142,0.2587064510779873
2020-04-03,MEX_gadm_2,22289,Tepeji del R-o de Ocampo,Overall,Overall,full_february,DAY_OF_WEEK,-0.2891724244742865,0.2575473055418217
2020-04-03,MEX_gadm_2,22797,Dist. Teposcolula,Overall,Overall,full_february,DAY_OF_WEEK,-0.43227768827540347,0.28385676017522776
2020-04-03,MEX_gadm_2,23172,Pitiquito,Overall,Overall,full_february,DAY_OF_WEEK,-0.2925059020261439,0.28138883233606776
2020-04-03,MEX_gadm_2,22564,Arteaga,Overall,Overall,full_february,DAY_OF_WEEK,-0.1673839086550501,0.22253015159227094
2020-04-03,MEX_gadm_2,22599,Cuitzeo,Overall,Overall,full_february,DAY_OF_WEEK,-0.20725057891575133,0.2551692660784892
2020-04-03,MEX_gadm_2,22221,Arcelia,Overall,Overall,full_february,DAY_OF_WEEK,-0.28401994388723345,0.21331502147218012
2020-04-03,MEX_gadm_2,23249,Tampico,Overall,Overall,full_february,DAY_OF_WEEK,-0.39321577713426653,0.33657681975879644
2020-04-03,MEX_gadm_2,22580,Buenavista,Overall,Overall,full_february,DAY_OF_WEEK,-0.14418511615363766,0.17117416764352783
2020-04-03,MEX_gadm_2,22777,Apodaca,Overall,Overall,full_february,DAY_OF_WEEK,-0.28456472062176313,0.26027737443987176
2020-04-03,MEX_gadm_2,23303,Chiautempan,Overall,Overall,full_february,DAY_OF_WEEK,-0.2832686785033194,0.21342581776707972
2020-04-03,MEX_gadm_2,23895,Francisco I. Madero,Overall,Overall,full_february,DAY_OF_WEEK,-0.3113630719546428,0.23615918904764963
2020-04-03,MEX_gadm_2,22068,Guanacev-,Overall,Overall,full_february,DAY_OF_WEEK,-0.02984512302854203,0.25347000672193676
2020-04-03,MEX_gadm_2,22127,Salvatierra,Overall,Overall,full_february,DAY_OF_WEEK,-0.3068340360815216,0.29031757717481876
2020-04-03,MEX_gadm_2,22877,Teotlalco,Overall,Overall,full_february,DAY_OF_WEEK,-0.28985155795495415,0.24313845301469775
2020-04-03,MEX_gadm_2,22721,Tuxpan,Overall,Overall,full_february,DAY_OF_WEEK,-0.2903810300714219,0.29252135556363057
2020-04-03,MEX_gadm_2,23072,Rioverde,Overall,Overall,full_february,DAY_OF_WEEK,-0.2485985503181336,0.22741696669818134
2020-04-03,MEX_gadm_2,23617,Apozol,Overall,Overall,full_february,DAY_OF_WEEK,-0.3632055436206101,0.26978725774683077
2020-04-03,MEX_gadm_2,23678,Champot-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.1844840634533161,0.2734358687564381
2020-04-03,MEX_gadm_2,23026,La Paz,Overall,Overall,full_february,DAY_OF_WEEK,-0.40228615818895863,0.3167927594054964
2020-04-03,MEX_gadm_2,22408,Antonio Escobedo,Overall,Overall,full_february,DAY_OF_WEEK,-0.26716135836033694,0.2176912588471547
2020-04-03,MEX_gadm_2,22572,Zamora,Overall,Overall,full_february,DAY_OF_WEEK,-0.2588991606375986,0.2555789205651771
2020-04-03,MEX_gadm_2,22649,Quer-ndaro,Overall,Overall,full_february,DAY_OF_WEEK,-0.35735804573419744,0.2331969158407344
2020-04-03,MEX_gadm_2,22543,Tec-mac,Overall,Overall,full_february,DAY_OF_WEEK,-0.34600200332801656,0.3003975867247351
2020-04-03,MEX_gadm_2,22796,Dist. Teotitlan,Overall,Overall,full_february,DAY_OF_WEEK,-0.239512080898086,0.2934921114238722
2020-04-03,MEX_gadm_2,23710,Chil-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.3317933193351549,0.30824828759793704
2020-04-03,MEX_gadm_2,23733,Ju-rez,Overall,Overall,full_february,DAY_OF_WEEK,-0.2715353582064735,0.2762233599091426
2020-04-03,MEX_gadm_2,22445,Timilpan,Overall,Overall,full_february,DAY_OF_WEEK,-0.340084276786548,0.27687883772031635
2020-04-03,MEX_gadm_2,23720,Frontera Comalapa,Overall,Overall,full_february,DAY_OF_WEEK,-0.18237441313886127,0.26118802010826436
2020-04-03,MEX_gadm_2,23912,Venustiano Carranza,Overall,Overall,full_february,DAY_OF_WEEK,-0.44939251915801887,0.3576901519330347
2020-04-03,MEX_gadm_2,23818,Ignacio Zaragoza,Overall,Overall,full_february,DAY_OF_WEEK,-0.27697267164147865,0.1698702307608425
2020-04-03,MEX_gadm_2,22410,Puerto Vallarta,Overall,Overall,full_february,DAY_OF_WEEK,-0.37329190422149755,0.2978364384919149
2020-04-03,MEX_gadm_2,23618,Fresnillo,Overall,Overall,full_february,DAY_OF_WEEK,-0.25070101925950466,0.2509435523173929
2020-04-03,MEX_gadm_2,22559,Tequixquiac,Overall,Overall,full_february,DAY_OF_WEEK,-0.2919628982705513,0.27908444772532515
2020-04-03,MEX_gadm_2,23244,R-o Bravo,Overall,Overall,full_february,DAY_OF_WEEK,-0.3351089268889038,0.2608719948688392
2020-04-03,MEX_gadm_2,22414,San Juan de los Lagos,Overall,Overall,full_february,DAY_OF_WEEK,-0.2543482156097408,0.22492435542123762
2020-04-03,MEX_gadm_2,22577,Ziracuaretiro,Overall,Overall,full_february,DAY_OF_WEEK,-0.28353140360671775,0.2658728393340099
2020-04-03,MEX_gadm_2,23193,Ures,Overall,Overall,full_february,DAY_OF_WEEK,-0.382852696330374,0.2857910534902704
2020-04-03,MEX_gadm_2,22505,Jilotzingo,Overall,Overall,full_february,DAY_OF_WEEK,-0.3910021003139701,0.27313662592061627
2020-04-03,MEX_gadm_2,22547,Temascalcingo,Overall,Overall,full_february,DAY_OF_WEEK,-0.24823303251543746,0.23730985591113238
2020-04-03,MEX_gadm_2,23892,Casta-os,Overall,Overall,full_february,DAY_OF_WEEK,-0.3743918666501133,0.3025875320214622
2020-04-03,MEX_gadm_2,23468,Espinal,Overall,Overall,full_february,DAY_OF_WEEK,-0.2072040897006396,0.3071438979901856
2020-04-03,MEX_gadm_2,23796,Casas Grandes,Overall,Overall,full_february,DAY_OF_WEEK,-0.28176239345415616,0.22013640529332412
2020-04-03,MEX_gadm_2,23123,Angostura,Overall,Overall,full_february,DAY_OF_WEEK,-0.2221334447368157,0.25582909156149203
