ds,crisis_name,polygon_id,polygon_name,age_bracket,gender,baseline_name,baseline_type,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,external_polygon_id_type,external_polygon_id
2020-06-09,MEX_gadm_2,22108,Abasolo,Overall,Overall,full_february,DAY_OF_WEEK,-0.16691272845225397,0.2205815176717886,GADM,MEX.11.1_1
2020-06-09,MEX_gadm_2,22150,Celaya,Overall,Overall,full_february,DAY_OF_WEEK,-0.22038606562828977,0.2508839657259526,GADM,MEX.11.7_1
2020-06-09,MEX_gadm_2,22373,Encarnaci-n de D-az,Overall,Overall,full_february,DAY_OF_WEEK,-0.10571710478490684,0.22848569932554594,GADM,MEX.14.39_1
2020-06-09,MEX_gadm_2,22393,La Huerta,Overall,Overall,full_february,DAY_OF_WEEK,-0.12081458441931096,0.23819551762435912,GADM,MEX.14.57_1
2020-06-09,MEX_gadm_2,22525,Ocuilan,Overall,Overall,full_february,DAY_OF_WEEK,-0.32132648024322336,0.3246113287302899,GADM,MEX.15.66_1
2020-06-09,MEX_gadm_2,22563,Tzintzuntzan,Overall,Overall,full_february,DAY_OF_WEEK,-0.21044526213553724,0.2585616066460775,GADM,MEX.16.100_1
2020-06-09,MEX_gadm_2,22107,Cortazar,Overall,Overall,full_february,DAY_OF_WEEK,-0.16618475126766025,0.23302033031747055,GADM,MEX.11.10_1
2020-06-09,MEX_gadm_2,22484,Cocotitl-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.350099155900137,0.3144777694691148,GADM,MEX.15.29_1
2020-06-09,MEX_gadm_2,22639,Pajacuar-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.05205766465574077,0.2475041668833237,GADM,MEX.16.66_1
2020-06-09,MEX_gadm_2,23494,Jes-s Carranza,Overall,Overall,full_february,DAY_OF_WEEK,-0.13579329631730933,0.29293728410507985,GADM,MEX.30.87_1
2020-06-09,MEX_gadm_2,23663,Villa Garc-a,Overall,Overall,full_february,DAY_OF_WEEK,-0.12526778250055423,0.23018801894634655,GADM,MEX.32.52_1
2020-06-09,MEX_gadm_2,22524,Ocoyoacac,Overall,Overall,full_february,DAY_OF_WEEK,-0.3529056822699936,0.29055272172055946,GADM,MEX.15.65_1
2020-06-09,MEX_gadm_2,22546,Temascalapa,Overall,Overall,full_february,DAY_OF_WEEK,-0.3345319455540028,0.29415409410247056,GADM,MEX.15.85_1
2020-06-09,MEX_gadm_2,23143,Agua Prieta,Overall,Overall,full_february,DAY_OF_WEEK,-0.14769626674695321,0.21858414071434715,GADM,MEX.26.2_1
2020-06-09,MEX_gadm_2,23459,Coscomatepec,Overall,Overall,full_february,DAY_OF_WEEK,-0.26898808724843215,0.22863753812876744,GADM,MEX.30.55_1
2020-06-09,MEX_gadm_2,22126,Salamanca,Overall,Overall,full_february,DAY_OF_WEEK,-0.2070229355748682,0.2429021388715376,GADM,MEX.11.27_1
2020-06-09,MEX_gadm_2,22856,San Pedro Cholula,Overall,Overall,full_february,DAY_OF_WEEK,-0.3423042460537872,0.321744493421412,GADM,MEX.21.138_1
