ds,crisis_name,polygon_id,polygon_name,age_bracket,gender,baseline_name,baseline_type,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users
2020-03-15,MEX_gadm_2,22107,Cortazar,Overall,Overall,full_february,DAY_OF_WEEK,-0.026138516792867866,0.16934531555811827
2020-03-15,MEX_gadm_2,23494,Jes-s Carranza,Overall,Overall,full_february,DAY_OF_WEEK,0.07268513155590364,0.24832905785792606
2020-03-15,MEX_gadm_2,22546,Temascalapa,Overall,Overall,full_february,DAY_OF_WEEK,-0.037025746889262266,0.15311215169118356
2020-03-15,MEX_gadm_2,23655,Tepetongo,Overall,Overall,full_february,DAY_OF_WEEK,-0.03230774015465362,0.1896869714875313
2020-03-15,MEX_gadm_2,22116,Jer-cuaro,Overall,Overall,full_february,DAY_OF_WEEK,-0.047261903461669065,0.1656081895798136
2020-03-15,MEX_gadm_2,22540,Soyaniquilpan de Ju-rez,Overall,Overall,full_february,DAY_OF_WEEK,0.05458827225883792,0.10383444676985971
2020-03-15,MEX_gadm_2,22947,Ca-ada Morelos,Overall,Overall,full_february,DAY_OF_WEEK,-0.08482789861481055,0.15260129259575905
2020-03-15,MEX_gadm_2,22301,Tolcayuca,Overall,Overall,full_february,DAY_OF_WEEK,0.0648313963639956,0.18103421677302728
2020-03-15,MEX_gadm_2,22939,Zoquiapan,Overall,Overall,full_february,DAY_OF_WEEK,0.12151302928233816,0.178594721681954
2020-03-15,MEX_gadm_2,22289,Tepeji del R-o de Ocampo,Overall,Overall,full_february,DAY_OF_WEEK,0.009477259633151604,0.1802268971974173
2020-03-15,MEX_gadm_2,22797,Dist. Teposcolula,Overall,Overall,full_february,DAY_OF_WEEK,-0.09616228133724827,0.16460709945997687
2020-03-15,MEX_gadm_2,23172,Pitiquito,Overall,Overall,full_february,DAY_OF_WEEK,0.04889824856289203,0.19654537479983372
2020-03-15,MEX_gadm_2,22564,Arteaga,Overall,Overall,full_february,DAY_OF_WEEK,-0.15354682570343098,0.16236665420855836
2020-03-15,MEX_gadm_2,22221,Arcelia,Overall,Overall,full_february,DAY_OF_WEEK,-0.03537252555912302,0.19293624298956089
2020-03-15,MEX_gadm_2,23249,Tampico,Overall,Overall,full_february,DAY_OF_WEEK,0.04210953949602385,0.1627041001023399
2020-03-15,MEX_gadm_2,22599,Cuitzeo,Overall,Overall,full_february,DAY_OF_WEEK,-0.04766040344999807,0.14307571119313547
2020-03-15,MEX_gadm_2,22580,Buenavista,Overall,Overall,full_february,DAY_OF_WEEK,-0.017586323419798922,0.12616258598088664
2020-03-15,MEX_gadm_2,22777,Apodaca,Overall,Overall,full_february,DAY_OF_WEEK,0.0404469717718578,0.18611030197538403
2020-03-15,MEX_gadm_2,23303,Chiautempan,Overall,Overall,full_february,DAY_OF_WEEK,-0.1256421792687539,0.1964781246923636
2020-03-15,MEX_gadm_2,23895,Francisco I. Madero,Overall,Overall,full_february,DAY_OF_WEEK,-0.08558219342752844,0.16012580656233674
2020-03-15,MEX_gadm_2,22721,Tuxpan,Overall,Overall,full_february,DAY_OF_WEEK,-0.012002022398439534,0.1954689985365234
2020-03-15,MEX_gadm_2,23072,Rioverde,Overall,Overall,full_february,DAY_OF_WEEK,0.07169814844753124,0.12904912409516703
2020-03-15,MEX_gadm_2,22068,Guanacev-,Overall,Overall,full_february,DAY_OF_WEEK,-0.19208912312190976,0.21496410991648687
