ds,crisis_name,polygon_id,polygon_name,age_bracket,gender,baseline_name,baseline_type,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,external_polygon_id_type,external_polygon_id
2020-08-18,MEX_gadm_2,22107,Cortazar,Overall,Overall,full_february,DAY_OF_WEEK,-0.10679239411336958,0.20162137985614603,GADM,MEX.11.10_1
2020-08-18,MEX_gadm_2,22484,Cocotitl-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.209537549285805,0.2492558371004006,GADM,MEX.15.29_1
2020-08-18,MEX_gadm_2,22639,Pajacuar-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.09471569145880632,0.2677259824764816,GADM,MEX.16.66_1
2020-08-18,MEX_gadm_2,23494,Jes-s Carranza,Overall,Overall,full_february,DAY_OF_WEEK,-0.20182434649264866,0.31016418601612605,GADM,MEX.30.87_1
2020-08-18,MEX_gadm_2,23663,Villa Garc-a,Overall,Overall,full_february,DAY_OF_WEEK,-0.02425653851436688,0.1947447010215193,GADM,MEX.32.52_1
2020-08-18,MEX_gadm_2,22108,Abasolo,Overall,Overall,full_february,DAY_OF_WEEK,-0.15882564649516198,0.20926231333084225,GADM,MEX.11.1_1
2020-08-18,MEX_gadm_2,22150,Celaya,Overall,Overall,full_february,DAY_OF_WEEK,-0.1360194893374637,0.20688573021571272,GADM,MEX.11.7_1
2020-08-18,MEX_gadm_2,22373,Encarnaci-n de D-az,Overall,Overall,full_february,DAY_OF_WEEK,-0.11436830988667156,0.21544881560188098,GADM,MEX.14.39_1
2020-08-18,MEX_gadm_2,22393,La Huerta,Overall,Overall,full_february,DAY_OF_WEEK,-0.1845987334561494,0.27692421749953244,GADM,MEX.14.57_1
2020-08-18,MEX_gadm_2,22563,Tzintzuntzan,Overall,Overall,full_february,DAY_OF_WEEK,-0.174257578061789,0.24650595411001988,GADM,MEX.16.100_1
2020-08-18,MEX_gadm_2,22524,Ocoyoacac,Overall,Overall,full_february,DAY_OF_WEEK,-0.18182322649173283,0.22821289493298974,GADM,MEX.15.65_1
2020-08-18,MEX_gadm_2,22546,Temascalapa,Overall,Overall,full_february,DAY_OF_WEEK,-0.20145450200123,0.219724074509514,GADM,MEX.15.85_1
2020-08-18,MEX_gadm_2,23143,Agua Prieta,Overall,Overall,full_february,DAY_OF_WEEK,-0.06663579395134399,0.19337981970690052,GADM,MEX.26.2_1
2020-08-18,MEX_gadm_2,23459,Coscomatepec,Overall,Overall,full_february,DAY_OF_WEEK,-0.17381862281872779,0.2655604412179547,GADM,MEX.30.55_1
2020-08-18,MEX_gadm_2,22126,Salamanca,Overall,Overall,full_february,DAY_OF_WEEK,-0.12316862915183285,0.22677861181055597,GADM,MEX.11.27_1
2020-08-18,MEX_gadm_2,22856,San Pedro Cholula,Overall,Overall,full_february,DAY_OF_WEEK,-0.23321827688224098,0.25238878741987886,GADM,MEX.21.138_1
2020-08-18,MEX_gadm_2,23173,Puerto Pe-asco,Overall,Overall,full_february,DAY_OF_WEEK,-0.0547429126608137,0.20007439696511012,GADM,MEX.26.48_1
2020-08-18,MEX_gadm_2,23632,Loreto,Overall,Overall,full_february,DAY_OF_WEEK,-0.05792908867034538,0.17695978891675274,GADM,MEX.32.24_1
2020-08-18,MEX_gadm_2,23781,Tapachula,Overall,Overall,full_february,DAY_OF_WEEK,-0.10650549477798914,0.2422361922147475,GADM,MEX.5.90_1
2020-08-18,MEX_gadm_2,23792,Buenaventura,Overall,Overall,full_february,DAY_OF_WEEK,-0.18669963945045223,0.11207216123585836,GADM,MEX.6.10_1
2020-08-18,MEX_gadm_2,22493,Huehuetoca,Overall,Overall,full_february,DAY_OF_WEEK,-0.16581830790251992,0.2392675598774681,GADM,MEX.15.37_1
2020-08-18,MEX_gadm_2,22640,Panind-cuaro,Overall,Overall,full_february,DAY_OF_WEEK,-0.08725470708043645,0.21842757051808426,GADM,MEX.16.67_1
2020-08-18,MEX_gadm_2,22662,Taretan,Overall,Overall,full_february,DAY_OF_WEEK,-0.1455739647219998,0.19112318724411345,GADM,MEX.16.87_1
2020-08-18,MEX_gadm_2,22894,Tianguismanalco,Overall,Overall,full_february,DAY_OF_WEEK,-0.1594397998814252,0.1945648553684293,GADM,MEX.21.172_1
2020-08-18,MEX_gadm_2,23405,Vega de Alatorre,Overall,Overall,full_february,DAY_OF_WEEK,-0.05507970373394656,0.2730057382227735,GADM,MEX.30.190_1
2020-08-18,MEX_gadm_2,23879,Sabinas,Overall,Overall,full_february,DAY_OF_WEEK,-0.1399947439288391,0.20398156805737833,GADM,MEX.7.29_1
