ds,crisis_name,polygon_id,polygon_name,age_bracket,gender,baseline_name,baseline_type,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,external_polygon_id_type,external_polygon_id
2020-05-28,MEX_gadm_2,22107,Cortazar,Overall,Overall,full_february,DAY_OF_WEEK,-0.211907527035964,0.25833853520506894,GADM,MEX.11.10_1
2020-05-28,MEX_gadm_2,22484,Cocotitl-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.3725422504813747,0.32164360916631235,GADM,MEX.15.29_1
2020-05-28,MEX_gadm_2,22639,Pajacuar-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.14051730736169485,0.2050938492018728,GADM,MEX.16.66_1
2020-05-28,MEX_gadm_2,23494,Jes-s Carranza,Overall,Overall,full_february,DAY_OF_WEEK,-0.11447407890587785,0.324030730660486,GADM,MEX.30.87_1
2020-05-28,MEX_gadm_2,23663,Villa Garc-a,Overall,Overall,full_february,DAY_OF_WEEK,-0.22388240549451646,0.23846839427399658,GADM,MEX.32.52_1
2020-05-28,MEX_gadm_2,22108,Abasolo,Overall,Overall,full_february,DAY_OF_WEEK,-0.15769256994018602,0.22553431381560754,GADM,MEX.11.1_1
2020-05-28,MEX_gadm_2,22150,Celaya,Overall,Overall,full_february,DAY_OF_WEEK,-0.24233814181396274,0.270981813305909,GADM,MEX.11.7_1
2020-05-28,MEX_gadm_2,22373,Encarnaci-n de D-az,Overall,Overall,full_february,DAY_OF_WEEK,-0.11307436402362228,0.22749237302886777,GADM,MEX.14.39_1
2020-05-28,MEX_gadm_2,22393,La Huerta,Overall,Overall,full_february,DAY_OF_WEEK,-0.18171990312164585,0.23724254633389985,GADM,MEX.14.57_1
2020-05-28,MEX_gadm_2,22525,Ocuilan,Overall,Overall,full_february,DAY_OF_WEEK,-0.35825151161899255,0.272650220357714,GADM,MEX.15.66_1
2020-05-28,MEX_gadm_2,22563,Tzintzuntzan,Overall,Overall,full_february,DAY_OF_WEEK,-0.2993890697627337,0.2310851870797053,GADM,MEX.16.100_1
2020-05-28,MEX_gadm_2,22524,Ocoyoacac,Overall,Overall,full_february,DAY_OF_WEEK,-0.3720418891052467,0.2808751147777088,GADM,MEX.15.65_1
2020-05-28,MEX_gadm_2,22546,Temascalapa,Overall,Overall,full_february,DAY_OF_WEEK,-0.32956675703655824,0.2915273142096743,GADM,MEX.15.85_1
2020-05-28,MEX_gadm_2,23655,Tepetongo,Overall,Overall,full_february,DAY_OF_WEEK,-0.13441584099645473,0.27258502367697984,GADM,MEX.32.45_1
2020-05-28,MEX_gadm_2,23143,Agua Prieta,Overall,Overall,full_february,DAY_OF_WEEK,-0.18066177054568808,0.2239510911263707,GADM,MEX.26.2_1
2020-05-28,MEX_gadm_2,23459,Coscomatepec,Overall,Overall,full_february,DAY_OF_WEEK,-0.270930979887632,0.27462237924918886,GADM,MEX.30.55_1
2020-05-28,MEX_gadm_2,22126,Salamanca,Overall,Overall,full_february,DAY_OF_WEEK,-0.24307980402319143,0.2699113109529253,GADM,MEX.11.27_1
2020-05-28,MEX_gadm_2,22856,San Pedro Cholula,Overall,Overall,full_february,DAY_OF_WEEK,-0.3687144872903712,0.3381797094422101,GADM,MEX.21.138_1
2020-05-28,MEX_gadm_2,23173,Puerto Pe-asco,Overall,Overall,full_february,DAY_OF_WEEK,-0.2576597893811437,0.2604602015738571,GADM,MEX.26.48_1
2020-05-28,MEX_gadm_2,23632,Loreto,Overall,Overall,full_february,DAY_OF_WEEK,-0.1511898440695401,0.2181335929051288,GADM,MEX.32.24_1
2020-05-28,MEX_gadm_2,23781,Tapachula,Overall,Overall,full_february,DAY_OF_WEEK,-0.33290379096481554,0.363704713061687,GADM,MEX.5.90_1
2020-05-28,MEX_gadm_2,23792,Buenaventura,Overall,Overall,full_february,DAY_OF_WEEK,-0.21238929614535848,0.1474012204691888,GADM,MEX.6.10_1
2020-05-28,MEX_gadm_2,22493,Huehuetoca,Overall,Overall,full_february,DAY_OF_WEEK,-0.34581000753349095,0.33057948045572594,GADM,MEX.15.37_1
2020-05-28,MEX_gadm_2,22640,Panind-cuaro,Overall,Overall,full_february,DAY_OF_WEEK,-0.1973492384898324,0.20845005361419905,GADM,MEX.16.67_1
2020-05-28,MEX_gadm_2,22662,Taretan,Overall,Overall,full_february,DAY_OF_WEEK,-0.1429376369281468,0.2499211322780392,GADM,MEX.16.87_1
2020-05-28,MEX_gadm_2,22894,Tianguismanalco,Overall,Overall,full_february,DAY_OF_WEEK,-0.25140735575822765,0.2213710163565309,GADM,MEX.21.172_1
2020-05-28,MEX_gadm_2,23405,Vega de Alatorre,Overall,Overall,full_february,DAY_OF_WEEK,-0.16270073205813843,0.29740005706260286,GADM,MEX.30.190_1
2020-05-28,MEX_gadm_2,23879,Sabinas,Overall,Overall,full_february,DAY_OF_WEEK,-0.22770753705625968,0.2563648227677025,GADM,MEX.7.29_1
2020-05-28,MEX_gadm_2,22119,Ac-mbaro,Overall,Overall,full_february,DAY_OF_WEEK,-0.20834086452058784,0.2383663141250465,GADM,MEX.11.2_1
