ds,crisis_name,polygon_id,polygon_name,age_bracket,gender,baseline_name,baseline_type,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,external_polygon_id_type,external_polygon_id
2020-08-07,MEX_gadm_2,22108,Abasolo,Overall,Overall,full_february,DAY_OF_WEEK,-0.1614921880575923,0.19954850965689042,GADM,MEX.11.1_1
2020-08-07,MEX_gadm_2,22150,Celaya,Overall,Overall,full_february,DAY_OF_WEEK,-0.1427721790771305,0.20298791417264492,GADM,MEX.11.7_1
2020-08-07,MEX_gadm_2,22373,Encarnaci-n de D-az,Overall,Overall,full_february,DAY_OF_WEEK,-0.09709221710310437,0.19423552526542792,GADM,MEX.14.39_1
2020-08-07,MEX_gadm_2,22393,La Huerta,Overall,Overall,full_february,DAY_OF_WEEK,-0.11062599610658813,0.2167528917127818,GADM,MEX.14.57_1
2020-08-07,MEX_gadm_2,22525,Ocuilan,Overall,Overall,full_february,DAY_OF_WEEK,-0.346217656995686,0.28651693665085076,GADM,MEX.15.66_1
2020-08-07,MEX_gadm_2,22563,Tzintzuntzan,Overall,Overall,full_february,DAY_OF_WEEK,-0.15430763237817813,0.27219993557409844,GADM,MEX.16.100_1
2020-08-07,MEX_gadm_2,22524,Ocoyoacac,Overall,Overall,full_february,DAY_OF_WEEK,-0.2192100351364052,0.21656618144959056,GADM,MEX.15.65_1
2020-08-07,MEX_gadm_2,22546,Temascalapa,Overall,Overall,full_february,DAY_OF_WEEK,-0.21643729609502366,0.21034639334370347,GADM,MEX.15.85_1
2020-08-07,MEX_gadm_2,23143,Agua Prieta,Overall,Overall,full_february,DAY_OF_WEEK,-0.06689140776603038,0.18380068296252972,GADM,MEX.26.2_1
2020-08-07,MEX_gadm_2,23459,Coscomatepec,Overall,Overall,full_february,DAY_OF_WEEK,-0.2323687890772131,0.2602569020446068,GADM,MEX.30.55_1
2020-08-07,MEX_gadm_2,22107,Cortazar,Overall,Overall,full_february,DAY_OF_WEEK,-0.10570315597134193,0.18273328499374603,GADM,MEX.11.10_1
2020-08-07,MEX_gadm_2,22484,Cocotitl-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.2747659182244348,0.2471678765114431,GADM,MEX.15.29_1
2020-08-07,MEX_gadm_2,22639,Pajacuar-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.08914296241555938,0.1964633079542518,GADM,MEX.16.66_1
2020-08-07,MEX_gadm_2,23494,Jes-s Carranza,Overall,Overall,full_february,DAY_OF_WEEK,-0.28091082962826286,0.3426764695933145,GADM,MEX.30.87_1
2020-08-07,MEX_gadm_2,23663,Villa Garc-a,Overall,Overall,full_february,DAY_OF_WEEK,-0.13609943519471177,0.19284841099190994,GADM,MEX.32.52_1
2020-08-07,MEX_gadm_2,22126,Salamanca,Overall,Overall,full_february,DAY_OF_WEEK,-0.15456524090315227,0.20867545376427638,GADM,MEX.11.27_1
2020-08-07,MEX_gadm_2,22856,San Pedro Cholula,Overall,Overall,full_february,DAY_OF_WEEK,-0.26537841953989766,0.25163134131470155,GADM,MEX.21.138_1
2020-08-07,MEX_gadm_2,23173,Puerto Pe-asco,Overall,Overall,full_february,DAY_OF_WEEK,-0.15082041277265865,0.20670896516143775,GADM,MEX.26.48_1
2020-08-07,MEX_gadm_2,23632,Loreto,Overall,Overall,full_february,DAY_OF_WEEK,-0.1105671913078082,0.16445615676895292,GADM,MEX.32.24_1
2020-08-07,MEX_gadm_2,23781,Tapachula,Overall,Overall,full_february,DAY_OF_WEEK,-0.16310315038973885,0.24925386792167864,GADM,MEX.5.90_1
2020-08-07,MEX_gadm_2,22119,Ac-mbaro,Overall,Overall,full_february,DAY_OF_WEEK,-0.13548358292991972,0.1922699479581,GADM,MEX.11.2_1
2020-08-07,MEX_gadm_2,22540,Soyaniquilpan de Ju-rez,Overall,Overall,full_february,DAY_OF_WEEK,-0.23184086987102137,0.13717226483518086,GADM,MEX.15.80_1
2020-08-07,MEX_gadm_2,22544,Tejupilco,Overall,Overall,full_february,DAY_OF_WEEK,-0.18301750513593035,0.20762001972459276,GADM,MEX.15.83_1
2020-08-07,MEX_gadm_2,22947,Ca-ada Morelos,Overall,Overall,full_february,DAY_OF_WEEK,-0.18587949291348943,0.3079645270771576,GADM,MEX.21.28_1
2020-08-07,MEX_gadm_2,23082,Santa Mar-a del R-o,Overall,Overall,full_february,DAY_OF_WEEK,-0.14363405253077594,0.1852420359599377,GADM,MEX.24.34_1
2020-08-07,MEX_gadm_2,22493,Huehuetoca,Overall,Overall,full_february,DAY_OF_WEEK,-0.20398846293586273,0.22659748360912316,GADM,MEX.15.37_1
2020-08-07,MEX_gadm_2,22640,Panind-cuaro,Overall,Overall,full_february,DAY_OF_WEEK,-0.29167756176392845,0.15616718070802388,GADM,MEX.16.67_1
2020-08-07,MEX_gadm_2,22662,Taretan,Overall,Overall,full_february,DAY_OF_WEEK,-0.12617415245964136,0.21427325920591941,GADM,MEX.16.87_1
2020-08-07,MEX_gadm_2,22894,Tianguismanalco,Overall,Overall,full_february,DAY_OF_WEEK,-0.1773283951274456,0.19308377661065987,GADM,MEX.21.172_1
2020-08-07,MEX_gadm_2,23405,Vega de Alatorre,Overall,Overall,full_february,DAY_OF_WEEK,-0.09127687199355093,0.27557981462056436,GADM,MEX.30.190_1
2020-08-07,MEX_gadm_2,23879,Sabinas,Overall,Overall,full_february,DAY_OF_WEEK,-0.1656039769233799,0.19619412594060748,GADM,MEX.7.29_1
2020-08-07,MEX_gadm_2,22116,Jer-cuaro,Overall,Overall,full_february,DAY_OF_WEEK,-0.14296189614621607,0.18200107637809781,GADM,MEX.11.18_1
2020-08-07,MEX_gadm_2,23751,Ocosingo,Overall,Overall,full_february,DAY_OF_WEEK,-0.09795329127309996,0.22935335114477806,GADM,MEX.5.62_1
2020-08-07,MEX_gadm_2,23911,Tlalpan,Overall,Overall,full_february,DAY_OF_WEEK,-0.3475609852582791,0.27187260664493335,GADM,MEX.9.14_1
2020-08-07,MEX_gadm_2,22301,Tolcayuca,Overall,Overall,full_february,DAY_OF_WEEK,-0.22957609805254187,0.20075560713268217,GADM,MEX.13.74_1
2020-08-07,MEX_gadm_2,22311,Zempoala,Overall,Overall,full_february,DAY_OF_WEEK,-0.2804787202383932,0.21239507202737487,GADM,MEX.13.83_1
2020-08-07,MEX_gadm_2,22807,Dist. Ejutla,Overall,Overall,full_february,DAY_OF_WEEK,-0.25899095189825283,0.22067221620429472,GADM,MEX.20.5_1
2020-08-07,MEX_gadm_2,22237,Chapulhuac-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.1405124983830938,0.21371506908641447,GADM,MEX.13.16_1
2020-08-07,MEX_gadm_2,22289,Tepeji del R-o de Ocampo,Overall,Overall,full_february,DAY_OF_WEEK,-0.1863245202512854,0.2196235247130395,GADM,MEX.13.63_1
2020-08-07,MEX_gadm_2,22444,Tianguistenco,Overall,Overall,full_february,DAY_OF_WEEK,-0.2211915594867204,0.21318489862973497,GADM,MEX.15.102_1
2020-08-07,MEX_gadm_2,22521,Nezahualc-yotl,Overall,Overall,full_february,DAY_OF_WEEK,-0.2453205338639935,0.3017788847089198,GADM,MEX.15.62_1
2020-08-07,MEX_gadm_2,22616,Jiquilpan,Overall,Overall,full_february,DAY_OF_WEEK,-0.11969656615570595,0.1798634071328752,GADM,MEX.16.45_1
2020-08-07,MEX_gadm_2,22624,L-zaro C-rdenas,Overall,Overall,full_february,DAY_OF_WEEK,-0.13263322683374223,0.1939440394241338,GADM,MEX.16.52_1
2020-08-07,MEX_gadm_2,22795,Dist. Tehuantepec,Overall,Overall,full_february,DAY_OF_WEEK,-0.2675948217161013,0.28941929240400976,GADM,MEX.20.21_1
2020-08-07,MEX_gadm_2,22681,Jonacatepec,Overall,Overall,full_february,DAY_OF_WEEK,-0.28747580898886627,0.2958888198697756,GADM,MEX.17.13_1
2020-08-07,MEX_gadm_2,23029,Pedro Escobedo,Overall,Overall,full_february,DAY_OF_WEEK,-0.12422347391264524,0.1500979441134114,GADM,MEX.22.11_1
2020-08-07,MEX_gadm_2,23722,Huehuet-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.22660949784968148,0.3221430101359903,GADM,MEX.5.36_1
2020-08-07,MEX_gadm_2,23830,Matamoros,Overall,Overall,full_february,DAY_OF_WEEK,-0.14668391383151178,0.16750484314541517,GADM,MEX.6.44_1
2020-08-07,MEX_gadm_2,22114,Irapuato,Overall,Overall,full_february,DAY_OF_WEEK,-0.16203952071833214,0.22092821092796275,GADM,MEX.11.16_1
2020-08-07,MEX_gadm_2,22787,Dist. Mixe,Overall,Overall,full_february,DAY_OF_WEEK,-0.14833546896872377,0.2849540067798665,GADM,MEX.20.14_1
2020-08-07,MEX_gadm_2,22958,Chignahuapan,Overall,Overall,full_february,DAY_OF_WEEK,-0.13344332245988985,0.19909709941285234,GADM,MEX.21.38_1
2020-08-07,MEX_gadm_2,23140,Cananea,Overall,Overall,full_february,DAY_OF_WEEK,-0.12853460550319298,0.22289314747584268,GADM,MEX.26.18_1
2020-08-07,MEX_gadm_2,23150,Guaymas,Overall,Overall,full_february,DAY_OF_WEEK,-0.19573252592753196,0.2331076827015928,GADM,MEX.26.27_1
2020-08-07,MEX_gadm_2,23787,Teopisca,Overall,Overall,full_february,DAY_OF_WEEK,-0.1643712247245274,0.19513613890723924,GADM,MEX.5.95_1
2020-08-07,MEX_gadm_2,22797,Dist. Teposcolula,Overall,Overall,full_february,DAY_OF_WEEK,-0.3052351936027174,0.24015785367254944,GADM,MEX.20.23_1
2020-08-07,MEX_gadm_2,22805,Cuicatlan,Overall,Overall,full_february,DAY_OF_WEEK,-0.3391389310816555,0.2775980081450768,GADM,MEX.20.3_1
2020-08-07,MEX_gadm_2,23018,Juan N. M-ndez,Overall,Overall,full_february,DAY_OF_WEEK,-0.17974565704900833,0.1955587082332718,GADM,MEX.21.92_1
2020-08-07,MEX_gadm_2,23129,Culiac-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.22296061802683237,0.24106727244441706,GADM,MEX.25.8_1
2020-08-07,MEX_gadm_2,23172,Pitiquito,Overall,Overall,full_february,DAY_OF_WEEK,-0.1028048338283632,0.27592493080889796,GADM,MEX.26.47_1
2020-08-07,MEX_gadm_2,23216,Emiliano Zapata,Overall,Overall,full_february,DAY_OF_WEEK,-0.33508731027144634,0.3067486323769195,GADM,MEX.27.8_1
2020-08-07,MEX_gadm_2,22564,Arteaga,Overall,Overall,full_february,DAY_OF_WEEK,-0.20582297917914796,0.20664600641297387,GADM,MEX.16.10_1
2020-08-07,MEX_gadm_2,22655,Aquila,Overall,Overall,full_february,DAY_OF_WEEK,-0.18487280235154424,0.26863330687318776,GADM,MEX.16.8_1
2020-08-07,MEX_gadm_2,22840,San Gregorio Atzompa,Overall,Overall,full_february,DAY_OF_WEEK,-0.30209287967014087,0.2573765296807825,GADM,MEX.21.123_1
2020-08-07,MEX_gadm_2,23034,San Juan del R-o,Overall,Overall,full_february,DAY_OF_WEEK,-0.1266274750420521,0.1758113251796296,GADM,MEX.22.16_1
2020-08-07,MEX_gadm_2,23337,Perote,Overall,Overall,full_february,DAY_OF_WEEK,-0.19179865204734278,0.2496368591863255,GADM,MEX.30.128_1
2020-08-07,MEX_gadm_2,23920,Iztacalco,Overall,Overall,full_february,DAY_OF_WEEK,-0.2851088334879098,0.2874133212633454,GADM,MEX.9.8_1
2020-08-07,MEX_gadm_2,22221,Arcelia,Overall,Overall,full_february,DAY_OF_WEEK,-0.1834394537100177,0.22682639247115416,GADM,MEX.12.7_1
2020-08-07,MEX_gadm_2,22244,Epazoyucan,Overall,Overall,full_february,DAY_OF_WEEK,-0.2592176598125086,0.2086684129789327,GADM,MEX.13.22_1
2020-08-07,MEX_gadm_2,22353,Acatl-n de Ju-rez,Overall,Overall,full_february,DAY_OF_WEEK,-0.06502580636018286,0.17039544433104248,GADM,MEX.14.2_1
2020-08-07,MEX_gadm_2,22395,Lago de Chapala,Overall,Overall,full_february,DAY_OF_WEEK,-0.13364483476911782,0.20862601172621165,GADM,MEX.14.59_1
2020-08-07,MEX_gadm_2,22733,Abasolo,Overall,Overall,full_february,DAY_OF_WEEK,-0.18243707677253065,0.20103794737687933,GADM,MEX.19.1_1
2020-08-07,MEX_gadm_2,22959,Chignautla,Overall,Overall,full_february,DAY_OF_WEEK,-0.1937155230353729,0.23446399310770982,GADM,MEX.21.39_1
2020-08-07,MEX_gadm_2,22981,Domingo Arenas,Overall,Overall,full_february,DAY_OF_WEEK,-0.1433515482711567,0.21158753441987702,GADM,MEX.21.59_1
2020-08-07,MEX_gadm_2,23249,Tampico,Overall,Overall,full_february,DAY_OF_WEEK,-0.28736878127814114,0.2841852224144649,GADM,MEX.28.38_1
2020-08-07,MEX_gadm_2,23258,Camargo,Overall,Overall,full_february,DAY_OF_WEEK,-0.2700330856140029,0.22496439466371726,GADM,MEX.28.7_1
2020-08-07,MEX_gadm_2,23443,Actopan,Overall,Overall,full_february,DAY_OF_WEEK,-0.16380311535166966,0.33688060743241144,GADM,MEX.30.4_1
2020-08-07,MEX_gadm_2,23711,Cintalapa,Overall,Overall,full_february,DAY_OF_WEEK,-0.1963692140666891,0.2686294250511926,GADM,MEX.5.26_1
2020-08-07,MEX_gadm_2,23741,Las Margaritas,Overall,Overall,full_february,DAY_OF_WEEK,-0.2252927740894207,0.25651043535367773,GADM,MEX.5.53_1
2020-08-07,MEX_gadm_2,22141,Apaseo el Alto,Overall,Overall,full_february,DAY_OF_WEEK,-0.0991164549152514,0.156988716517178,GADM,MEX.11.4_1
2020-08-07,MEX_gadm_2,22157,Ayutla de los Libres,Overall,Overall,full_february,DAY_OF_WEEK,-0.1674447176425512,0.25502784035642084,GADM,MEX.12.12_1
2020-08-07,MEX_gadm_2,22203,San Luis Acatl-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.04933499741710332,0.2756122613066046,GADM,MEX.12.54_1
2020-08-07,MEX_gadm_2,22441,Texcoco,Overall,Overall,full_february,DAY_OF_WEEK,-0.2469868597853213,0.2511999066305828,GADM,MEX.15.100_1
