ds,crisis_name,polygon_id,polygon_name,age_bracket,gender,baseline_name,baseline_type,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,external_polygon_id_type,external_polygon_id
2020-06-30,MEX_gadm_2,22107,Cortazar,Overall,Overall,full_february,DAY_OF_WEEK,-0.12524959916276773,0.21036495674841457,GADM,MEX.11.10_1
2020-06-30,MEX_gadm_2,22484,Cocotitl-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.28564669339502086,0.27956018217079026,GADM,MEX.15.29_1
2020-06-30,MEX_gadm_2,22639,Pajacuar-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.09657783366057973,0.23494432626465647,GADM,MEX.16.66_1
2020-06-30,MEX_gadm_2,23494,Jes-s Carranza,Overall,Overall,full_february,DAY_OF_WEEK,-0.20097216777994878,0.31044868646530555,GADM,MEX.30.87_1
2020-06-30,MEX_gadm_2,23663,Villa Garc-a,Overall,Overall,full_february,DAY_OF_WEEK,-0.14068691605552228,0.19883156160095994,GADM,MEX.32.52_1
2020-06-30,MEX_gadm_2,22108,Abasolo,Overall,Overall,full_february,DAY_OF_WEEK,-0.1756344782340497,0.21611416469941744,GADM,MEX.11.1_1
2020-06-30,MEX_gadm_2,22150,Celaya,Overall,Overall,full_february,DAY_OF_WEEK,-0.1704805383347922,0.2285611747753596,GADM,MEX.11.7_1
2020-06-30,MEX_gadm_2,22373,Encarnaci-n de D-az,Overall,Overall,full_february,DAY_OF_WEEK,-0.048003293649157674,0.204500426433741,GADM,MEX.14.39_1
2020-06-30,MEX_gadm_2,22393,La Huerta,Overall,Overall,full_february,DAY_OF_WEEK,-0.08802574364899547,0.21060391189290992,GADM,MEX.14.57_1
2020-06-30,MEX_gadm_2,22525,Ocuilan,Overall,Overall,full_february,DAY_OF_WEEK,-0.23298602972916216,0.2537008267524744,GADM,MEX.15.66_1
2020-06-30,MEX_gadm_2,22563,Tzintzuntzan,Overall,Overall,full_february,DAY_OF_WEEK,-0.18710874356070603,0.22754236624170807,GADM,MEX.16.100_1
2020-06-30,MEX_gadm_2,23143,Agua Prieta,Overall,Overall,full_february,DAY_OF_WEEK,-0.14607675098918874,0.22580109938836804,GADM,MEX.26.2_1
2020-06-30,MEX_gadm_2,23459,Coscomatepec,Overall,Overall,full_february,DAY_OF_WEEK,-0.2370847142746884,0.2382060887031961,GADM,MEX.30.55_1
2020-06-30,MEX_gadm_2,22524,Ocoyoacac,Overall,Overall,full_february,DAY_OF_WEEK,-0.24101047690233685,0.2402782934686067,GADM,MEX.15.65_1
2020-06-30,MEX_gadm_2,22546,Temascalapa,Overall,Overall,full_february,DAY_OF_WEEK,-0.246023674906828,0.25798004797032664,GADM,MEX.15.85_1
2020-06-30,MEX_gadm_2,22126,Salamanca,Overall,Overall,full_february,DAY_OF_WEEK,-0.17745703969573967,0.2354029166208429,GADM,MEX.11.27_1
2020-06-30,MEX_gadm_2,22856,San Pedro Cholula,Overall,Overall,full_february,DAY_OF_WEEK,-0.28300656695700727,0.2859989091669724,GADM,MEX.21.138_1
2020-06-30,MEX_gadm_2,23173,Puerto Pe-asco,Overall,Overall,full_february,DAY_OF_WEEK,-0.17764265041685295,0.23232365307825983,GADM,MEX.26.48_1
2020-06-30,MEX_gadm_2,23632,Loreto,Overall,Overall,full_february,DAY_OF_WEEK,-0.07058266113417175,0.18454955170976303,GADM,MEX.32.24_1
2020-06-30,MEX_gadm_2,23781,Tapachula,Overall,Overall,full_february,DAY_OF_WEEK,-0.23471813592874907,0.2997082627384736,GADM,MEX.5.90_1
2020-06-30,MEX_gadm_2,22493,Huehuetoca,Overall,Overall,full_february,DAY_OF_WEEK,-0.22919586812380685,0.2660351626041909,GADM,MEX.15.37_1
2020-06-30,MEX_gadm_2,22640,Panind-cuaro,Overall,Overall,full_february,DAY_OF_WEEK,-0.06653889626458942,0.1858919775390571,GADM,MEX.16.67_1
2020-06-30,MEX_gadm_2,22662,Taretan,Overall,Overall,full_february,DAY_OF_WEEK,-0.05250144193205984,0.24634633063385009,GADM,MEX.16.87_1
2020-06-30,MEX_gadm_2,22894,Tianguismanalco,Overall,Overall,full_february,DAY_OF_WEEK,-0.18106570739827996,0.19566144428567503,GADM,MEX.21.172_1
2020-06-30,MEX_gadm_2,23405,Vega de Alatorre,Overall,Overall,full_february,DAY_OF_WEEK,-0.11614662616639819,0.2617800244862941,GADM,MEX.30.190_1
2020-06-30,MEX_gadm_2,23879,Sabinas,Overall,Overall,full_february,DAY_OF_WEEK,-0.1597271221045543,0.22005447228465438,GADM,MEX.7.29_1
2020-06-30,MEX_gadm_2,22119,Ac-mbaro,Overall,Overall,full_february,DAY_OF_WEEK,-0.15964724857674742,0.22757210155666777,GADM,MEX.11.2_1
2020-06-30,MEX_gadm_2,22540,Soyaniquilpan de Ju-rez,Overall,Overall,full_february,DAY_OF_WEEK,-0.2659202280372514,0.1852121906977106,GADM,MEX.15.80_1
2020-06-30,MEX_gadm_2,22544,Tejupilco,Overall,Overall,full_february,DAY_OF_WEEK,-0.24297170082204023,0.23987149855221063,GADM,MEX.15.83_1
2020-06-30,MEX_gadm_2,22947,Ca-ada Morelos,Overall,Overall,full_february,DAY_OF_WEEK,-0.15656211475362986,0.23751097703700147,GADM,MEX.21.28_1
2020-06-30,MEX_gadm_2,23082,Santa Mar-a del R-o,Overall,Overall,full_february,DAY_OF_WEEK,-0.11017637099944275,0.1747057711891177,GADM,MEX.24.34_1
2020-06-30,MEX_gadm_2,22116,Jer-cuaro,Overall,Overall,full_february,DAY_OF_WEEK,-0.11770673978771304,0.2334242311774577,GADM,MEX.11.18_1
2020-06-30,MEX_gadm_2,23751,Ocosingo,Overall,Overall,full_february,DAY_OF_WEEK,-0.17284929386303088,0.2586182886621589,GADM,MEX.5.62_1
2020-06-30,MEX_gadm_2,23911,Tlalpan,Overall,Overall,full_february,DAY_OF_WEEK,-0.38076522875634294,0.3077201159354887,GADM,MEX.9.14_1
2020-06-30,MEX_gadm_2,22301,Tolcayuca,Overall,Overall,full_february,DAY_OF_WEEK,-0.22933391072016793,0.24475135123665018,GADM,MEX.13.74_1
2020-06-30,MEX_gadm_2,22311,Zempoala,Overall,Overall,full_february,DAY_OF_WEEK,-0.25683369845431775,0.24596721699712001,GADM,MEX.13.83_1
2020-06-30,MEX_gadm_2,22807,Dist. Ejutla,Overall,Overall,full_february,DAY_OF_WEEK,-0.15662332698230436,0.24503909597570242,GADM,MEX.20.5_1
2020-06-30,MEX_gadm_2,22939,Zoquiapan,Overall,Overall,full_february,DAY_OF_WEEK,-0.1622224096494081,0.3068162328640039,GADM,MEX.21.212_1
2020-06-30,MEX_gadm_2,22681,Jonacatepec,Overall,Overall,full_february,DAY_OF_WEEK,-0.23526877628562523,0.306359703001107,GADM,MEX.17.13_1
2020-06-30,MEX_gadm_2,23029,Pedro Escobedo,Overall,Overall,full_february,DAY_OF_WEEK,-0.10222590471887648,0.16048659172980198,GADM,MEX.22.11_1
2020-06-30,MEX_gadm_2,23722,Huehuet-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.21087314110283772,0.3373944791597586,GADM,MEX.5.36_1
2020-06-30,MEX_gadm_2,23830,Matamoros,Overall,Overall,full_february,DAY_OF_WEEK,-0.08366092521031647,0.1750222801767456,GADM,MEX.6.44_1
2020-06-30,MEX_gadm_2,22237,Chapulhuac-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.10387944857976475,0.21647386697795995,GADM,MEX.13.16_1
2020-06-30,MEX_gadm_2,22289,Tepeji del R-o de Ocampo,Overall,Overall,full_february,DAY_OF_WEEK,-0.20032960719713644,0.2559947721671565,GADM,MEX.13.63_1
2020-06-30,MEX_gadm_2,22444,Tianguistenco,Overall,Overall,full_february,DAY_OF_WEEK,-0.17724485874115625,0.23674045171612554,GADM,MEX.15.102_1
2020-06-30,MEX_gadm_2,22521,Nezahualc-yotl,Overall,Overall,full_february,DAY_OF_WEEK,-0.2703102935048358,0.34916319504997034,GADM,MEX.15.62_1
2020-06-30,MEX_gadm_2,22616,Jiquilpan,Overall,Overall,full_february,DAY_OF_WEEK,-0.05749334779967273,0.20542186628013803,GADM,MEX.16.45_1
2020-06-30,MEX_gadm_2,22624,L-zaro C-rdenas,Overall,Overall,full_february,DAY_OF_WEEK,-0.13595111606018903,0.22459861656084962,GADM,MEX.16.52_1
2020-06-30,MEX_gadm_2,22795,Dist. Tehuantepec,Overall,Overall,full_february,DAY_OF_WEEK,-0.2559908194806346,0.280480587058501,GADM,MEX.20.21_1
2020-06-30,MEX_gadm_2,22114,Irapuato,Overall,Overall,full_february,DAY_OF_WEEK,-0.1742450666221688,0.24187753988255156,GADM,MEX.11.16_1
2020-06-30,MEX_gadm_2,22787,Dist. Mixe,Overall,Overall,full_february,DAY_OF_WEEK,0.008946018528698559,0.2542053622166895,GADM,MEX.20.14_1
2020-06-30,MEX_gadm_2,22958,Chignahuapan,Overall,Overall,full_february,DAY_OF_WEEK,-0.15449726462165167,0.18306075400607053,GADM,MEX.21.38_1
2020-06-30,MEX_gadm_2,23140,Cananea,Overall,Overall,full_february,DAY_OF_WEEK,-0.17245308001486565,0.2723758686760366,GADM,MEX.26.18_1
2020-06-30,MEX_gadm_2,23150,Guaymas,Overall,Overall,full_february,DAY_OF_WEEK,-0.23159129540185053,0.28335319664700326,GADM,MEX.26.27_1
2020-06-30,MEX_gadm_2,23787,Teopisca,Overall,Overall,full_february,DAY_OF_WEEK,-0.16372742256105371,0.198769224389529,GADM,MEX.5.95_1
2020-06-30,MEX_gadm_2,22797,Dist. Teposcolula,Overall,Overall,full_february,DAY_OF_WEEK,-0.2099936410072052,0.24178640635775397,GADM,MEX.20.23_1
2020-06-30,MEX_gadm_2,22805,Cuicatlan,Overall,Overall,full_february,DAY_OF_WEEK,0.08842416135696506,0.2585515315838645,GADM,MEX.20.3_1
2020-06-30,MEX_gadm_2,23018,Juan N. M-ndez,Overall,Overall,full_february,DAY_OF_WEEK,-0.15092313273549554,0.18133150812048124,GADM,MEX.21.92_1
2020-06-30,MEX_gadm_2,23129,Culiac-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.23714630296093595,0.2685493289706047,GADM,MEX.25.8_1
2020-06-30,MEX_gadm_2,23172,Pitiquito,Overall,Overall,full_february,DAY_OF_WEEK,-0.24048933748066328,0.2694007426826835,GADM,MEX.26.47_1
2020-06-30,MEX_gadm_2,23216,Emiliano Zapata,Overall,Overall,full_february,DAY_OF_WEEK,-0.23382437815144017,0.36509873332180265,GADM,MEX.27.8_1
2020-06-30,MEX_gadm_2,23382,Texistepec,Overall,Overall,full_february,DAY_OF_WEEK,-0.24666188121462462,0.2587524437108629,GADM,MEX.30.169_1
2020-06-30,MEX_gadm_2,22564,Arteaga,Overall,Overall,full_february,DAY_OF_WEEK,0.08856955903158356,0.22219763777073756,GADM,MEX.16.10_1
2020-06-30,MEX_gadm_2,22655,Aquila,Overall,Overall,full_february,DAY_OF_WEEK,-0.031169057827838274,0.25470501025874526,GADM,MEX.16.8_1
2020-06-30,MEX_gadm_2,22840,San Gregorio Atzompa,Overall,Overall,full_february,DAY_OF_WEEK,-0.3151932330685831,0.3019535605344705,GADM,MEX.21.123_1
2020-06-30,MEX_gadm_2,23034,San Juan del R-o,Overall,Overall,full_february,DAY_OF_WEEK,-0.13613310594934122,0.2038918447336128,GADM,MEX.22.16_1
2020-06-30,MEX_gadm_2,23337,Perote,Overall,Overall,full_february,DAY_OF_WEEK,-0.14190708487849898,0.24049170904140585,GADM,MEX.30.128_1
2020-06-30,MEX_gadm_2,23920,Iztacalco,Overall,Overall,full_february,DAY_OF_WEEK,-0.3306697667198856,0.33169591943247123,GADM,MEX.9.8_1
2020-06-30,MEX_gadm_2,22221,Arcelia,Overall,Overall,full_february,DAY_OF_WEEK,-0.2928465537221901,0.27717563388418553,GADM,MEX.12.7_1
2020-06-30,MEX_gadm_2,22244,Epazoyucan,Overall,Overall,full_february,DAY_OF_WEEK,-0.2047652644238609,0.23465258443064202,GADM,MEX.13.22_1
2020-06-30,MEX_gadm_2,22353,Acatl-n de Ju-rez,Overall,Overall,full_february,DAY_OF_WEEK,-0.12210208696784108,0.18335532194062093,GADM,MEX.14.2_1
2020-06-30,MEX_gadm_2,22395,Lago de Chapala,Overall,Overall,full_february,DAY_OF_WEEK,-0.06698243252344814,0.21176469483331284,GADM,MEX.14.59_1
2020-06-30,MEX_gadm_2,22733,Abasolo,Overall,Overall,full_february,DAY_OF_WEEK,-0.15238854036924568,0.19795013096218383,GADM,MEX.19.1_1
2020-06-30,MEX_gadm_2,22959,Chignautla,Overall,Overall,full_february,DAY_OF_WEEK,-0.13221394313167842,0.2314249115918903,GADM,MEX.21.39_1
2020-06-30,MEX_gadm_2,22981,Domingo Arenas,Overall,Overall,full_february,DAY_OF_WEEK,-0.3127319577455949,0.25422949381532484,GADM,MEX.21.59_1
2020-06-30,MEX_gadm_2,23249,Tampico,Overall,Overall,full_february,DAY_OF_WEEK,-0.2705791700091212,0.2808254144941018,GADM,MEX.28.38_1
2020-06-30,MEX_gadm_2,23258,Camargo,Overall,Overall,full_february,DAY_OF_WEEK,-0.26741575979745785,0.2177005250148414,GADM,MEX.28.7_1
2020-06-30,MEX_gadm_2,23443,Actopan,Overall,Overall,full_february,DAY_OF_WEEK,-0.06351765510974967,0.3228913860764195,GADM,MEX.30.4_1
2020-06-30,MEX_gadm_2,23711,Cintalapa,Overall,Overall,full_february,DAY_OF_WEEK,-0.2104450102669168,0.2818992424982903,GADM,MEX.5.26_1
2020-06-30,MEX_gadm_2,23741,Las Margaritas,Overall,Overall,full_february,DAY_OF_WEEK,-0.17096396840662814,0.30254367261833176,GADM,MEX.5.53_1
2020-06-30,MEX_gadm_2,22141,Apaseo el Alto,Overall,Overall,full_february,DAY_OF_WEEK,-0.13743385427809002,0.19893245098666576,GADM,MEX.11.4_1
2020-06-30,MEX_gadm_2,22157,Ayutla de los Libres,Overall,Overall,full_february,DAY_OF_WEEK,-0.20917490325766108,0.2590194742970291,GADM,MEX.12.12_1
2020-06-30,MEX_gadm_2,22203,San Luis Acatl-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.20747297666136538,0.2843088641112497,GADM,MEX.12.54_1
2020-06-30,MEX_gadm_2,22441,Texcoco,Overall,Overall,full_february,DAY_OF_WEEK,-0.23172825219307716,0.284192858879056,GADM,MEX.15.100_1
2020-06-30,MEX_gadm_2,22599,Cuitzeo,Overall,Overall,full_february,DAY_OF_WEEK,-0.18090576062673563,0.20099823098752703,GADM,MEX.16.30_1
2020-06-30,MEX_gadm_2,22852,San Miguel Xoxtla,Overall,Overall,full_february,DAY_OF_WEEK,-0.17087723157568194,0.23345673725403382,GADM,MEX.21.134_1
2020-06-30,MEX_gadm_2,23353,Santiago Tuxtla,Overall,Overall,full_february,DAY_OF_WEEK,-0.1941729527482256,0.36238851304005865,GADM,MEX.30.142_1
2020-06-30,MEX_gadm_2,22252,Ixmiquilpan,Overall,Overall,full_february,DAY_OF_WEEK,-0.18671289117624143,0.18815559848300883,GADM,MEX.13.30_1
2020-06-30,MEX_gadm_2,22460,Xonacatl-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.2511462342023723,0.22745191732679623,GADM,MEX.15.116_1
2020-06-30,MEX_gadm_2,22579,Zit-cuaro,Overall,Overall,full_february,DAY_OF_WEEK,-0.14265086507299213,0.2138827651002348,GADM,MEX.16.113_1
2020-06-30,MEX_gadm_2,22580,Buenavista,Overall,Overall,full_february,DAY_OF_WEEK,-0.07330513437938556,0.17539412776071628,GADM,MEX.16.12_1
2020-06-30,MEX_gadm_2,22777,Apodaca,Overall,Overall,full_february,DAY_OF_WEEK,-0.13157227746609676,0.22402385046902504,GADM,MEX.19.5_1
2020-06-30,MEX_gadm_2,23303,Chiautempan,Overall,Overall,full_february,DAY_OF_WEEK,-0.12145033346650122,0.1875680489373075,GADM,MEX.29.8_1
2020-06-30,MEX_gadm_2,23440,Chicontepec,Overall,Overall,full_february,DAY_OF_WEEK,-0.28205181171237687,0.2881284589865895,GADM,MEX.30.38_1
2020-06-30,MEX_gadm_2,23645,Ojocaliente,Overall,Overall,full_february,DAY_OF_WEEK,-0.07902256961579714,0.17635714282274248,GADM,MEX.32.36_1
2020-06-30,MEX_gadm_2,23834,Namiquipa,Overall,Overall,full_february,DAY_OF_WEEK,0.07719987762374578,0.1159070014636338,GADM,MEX.6.48_1
2020-06-30,MEX_gadm_2,23895,Francisco I. Madero,Overall,Overall,full_february,DAY_OF_WEEK,-0.07934323798940554,0.21129036447067712,GADM,MEX.7.9_1
2020-06-30,MEX_gadm_2,22127,Salvatierra,Overall,Overall,full_february,DAY_OF_WEEK,-0.15862794895861596,0.24711116309092374,GADM,MEX.11.28_1
2020-06-30,MEX_gadm_2,22298,Tlanalapa,Overall,Overall,full_february,DAY_OF_WEEK,-0.2636957061083793,0.24989911822452474,GADM,MEX.13.71_1
2020-06-30,MEX_gadm_2,22472,Calimaya,Overall,Overall,full_february,DAY_OF_WEEK,-0.2362357876106319,0.23262506586224008,GADM,MEX.15.18_1
2020-06-30,MEX_gadm_2,22592,Coahuayana,Overall,Overall,full_february,DAY_OF_WEEK,0.031524114264181044,0.20673981992603127,GADM,MEX.16.23_1
2020-06-30,MEX_gadm_2,22694,Tlaltizap-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.21593881116806565,0.278957713128246,GADM,MEX.17.25_1
2020-06-30,MEX_gadm_2,22780,Cadereyta Jim-nez,Overall,Overall,full_february,DAY_OF_WEEK,-0.12241052540315527,0.22483789830781556,GADM,MEX.19.8_1
2020-06-30,MEX_gadm_2,22877,Teotlalco,Overall,Overall,full_february,DAY_OF_WEEK,-0.2552796115569891,0.24692448220347568,GADM,MEX.21.157_1
2020-06-30,MEX_gadm_2,23204,Macuspana,Overall,Overall,full_february,DAY_OF_WEEK,-0.23010725351952838,0.3338045876559118,GADM,MEX.27.13_1
2020-06-30,MEX_gadm_2,23251,Valle Hermoso,Overall,Overall,full_february,DAY_OF_WEEK,-0.173509876177575,0.17014007708899015,GADM,MEX.28.40_1
