ds,crisis_name,polygon_id,polygon_name,age_bracket,gender,baseline_name,baseline_type,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,external_polygon_id_type,external_polygon_id
2020-07-01,MEX_gadm_2,22107,Cortazar,Overall,Overall,full_february,DAY_OF_WEEK,-0.1352965319283807,0.2070597653947311,GADM,MEX.11.10_1
2020-07-01,MEX_gadm_2,22484,Cocotitl-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.3458858539031849,0.27579102795240207,GADM,MEX.15.29_1
2020-07-01,MEX_gadm_2,22639,Pajacuar-n,Overall,Overall,full_february,DAY_OF_WEEK,-0.04964389315343525,0.24759012506338623,GADM,MEX.16.66_1
2020-07-01,MEX_gadm_2,23494,Jes-s Carranza,Overall,Overall,full_february,DAY_OF_WEEK,-0.1881274928051181,0.30390099525696485,GADM,MEX.30.87_1
2020-07-01,MEX_gadm_2,23663,Villa Garc-a,Overall,Overall,full_february,DAY_OF_WEEK,-0.07723439122353147,0.19950011961900307,GADM,MEX.32.52_1
2020-07-01,MEX_gadm_2,22108,Abasolo,Overall,Overall,full_february,DAY_OF_WEEK,-0.1783424600448239,0.21737697851899765,GADM,MEX.11.1_1
2020-07-01,MEX_gadm_2,22150,Celaya,Overall,Overall,full_february,DAY_OF_WEEK,-0.15422643325000926,0.22415886324338985,GADM,MEX.11.7_1
2020-07-01,MEX_gadm_2,22373,Encarnaci-n de D-az,Overall,Overall,full_february,DAY_OF_WEEK,-0.06294148888665449,0.19181624904947522,GADM,MEX.14.39_1
2020-07-01,MEX_gadm_2,22393,La Huerta,Overall,Overall,full_february,DAY_OF_WEEK,-0.12042026272456961,0.18831677073593706,GADM,MEX.14.57_1
2020-07-01,MEX_gadm_2,22525,Ocuilan,Overall,Overall,full_february,DAY_OF_WEEK,-0.3501724458861198,0.28005630158115996,GADM,MEX.15.66_1
2020-07-01,MEX_gadm_2,22563,Tzintzuntzan,Overall,Overall,full_february,DAY_OF_WEEK,-0.22421899882974936,0.25041338644070466,GADM,MEX.16.100_1
2020-07-01,MEX_gadm_2,23143,Agua Prieta,Overall,Overall,full_february,DAY_OF_WEEK,-0.10962935812561557,0.21657689039797276,GADM,MEX.26.2_1
2020-07-01,MEX_gadm_2,23459,Coscomatepec,Overall,Overall,full_february,DAY_OF_WEEK,-0.1922629938250944,0.2563098028251519,GADM,MEX.30.55_1
2020-07-01,MEX_gadm_2,22524,Ocoyoacac,Overall,Overall,full_february,DAY_OF_WEEK,-0.2670070866950873,0.2443285621325782,GADM,MEX.15.65_1
2020-07-01,MEX_gadm_2,22546,Temascalapa,Overall,Overall,full_february,DAY_OF_WEEK,-0.23714182972333878,0.24292074470098604,GADM,MEX.15.85_1
2020-07-01,MEX_gadm_2,22493,Huehuetoca,Overall,Overall,full_february,DAY_OF_WEEK,-0.25350918408657735,0.27114164687710374,GADM,MEX.15.37_1
2020-07-01,MEX_gadm_2,22640,Panind-cuaro,Overall,Overall,full_february,DAY_OF_WEEK,-0.23597082171969308,0.1655614998103239,GADM,MEX.16.67_1
2020-07-01,MEX_gadm_2,22662,Taretan,Overall,Overall,full_february,DAY_OF_WEEK,-0.12025455256148675,0.22626262589025473,GADM,MEX.16.87_1
2020-07-01,MEX_gadm_2,22894,Tianguismanalco,Overall,Overall,full_february,DAY_OF_WEEK,-0.19351509808058195,0.19974372207681643,GADM,MEX.21.172_1
2020-07-01,MEX_gadm_2,23405,Vega de Alatorre,Overall,Overall,full_february,DAY_OF_WEEK,-0.010209459396065193,0.2426768952921434,GADM,MEX.30.190_1
2020-07-01,MEX_gadm_2,23879,Sabinas,Overall,Overall,full_february,DAY_OF_WEEK,-0.1459244303748732,0.21926420326819993,GADM,MEX.7.29_1
2020-07-01,MEX_gadm_2,22126,Salamanca,Overall,Overall,full_february,DAY_OF_WEEK,-0.16539832785515995,0.2271195988453456,GADM,MEX.11.27_1
2020-07-01,MEX_gadm_2,22856,San Pedro Cholula,Overall,Overall,full_february,DAY_OF_WEEK,-0.27232029415348813,0.28473260454953986,GADM,MEX.21.138_1
2020-07-01,MEX_gadm_2,23173,Puerto Pe-asco,Overall,Overall,full_february,DAY_OF_WEEK,-0.21314552967484487,0.23257071939677346,GADM,MEX.26.48_1
2020-07-01,MEX_gadm_2,23632,Loreto,Overall,Overall,full_february,DAY_OF_WEEK,-0.07233026847520654,0.17677102106684203,GADM,MEX.32.24_1
2020-07-01,MEX_gadm_2,23781,Tapachula,Overall,Overall,full_february,DAY_OF_WEEK,-0.17885889572205346,0.2846532558584865,GADM,MEX.5.90_1
2020-07-01,MEX_gadm_2,22119,Ac-mbaro,Overall,Overall,full_february,DAY_OF_WEEK,-0.14432496368672157,0.21600571759424272,GADM,MEX.11.2_1
2020-07-01,MEX_gadm_2,22540,Soyaniquilpan de Ju-rez,Overall,Overall,full_february,DAY_OF_WEEK,-0.2695818012376573,0.19587928594960147,GADM,MEX.15.80_1
